player,gameno,eff
David_McClure_8,15,5
David_McClure_8,16,0
David_McClure_8,17,2
David_McClure_8,18,2
David_McClure_8,19,-1
David_McClure_8,20,1
David_McClure_8,21,5
David_McClure_8,22,2
David_McClure_8,23,2
David_McClure_8,24,0
David_McClure_8,25,5
David_McClure_8,26,-1
David_McClure_8,27,1
David_McClure_8,28,3
David_McClure_8,29,8
David_McClure_8,30,9
David_McClure_8,31,-1
David_McClure_8,32,3
David_McClure_9,1,6
David_McClure_9,2,11
David_McClure_9,3,4
David_McClure_9,4,2
David_McClure_9,5,4
David_McClure_9,6,0
David_McClure_9,7,10
David_McClure_9,8,10
David_McClure_9,9,7
David_McClure_9,10,10
David_McClure_9,11,6
David_McClure_9,12,11
David_McClure_9,13,4
David_McClure_9,14,5
David_McClure_9,15,3
David_McClure_9,16,4
David_McClure_9,17,5
David_McClure_9,18,11
David_McClure_9,19,5
David_McClure_9,20,12
David_McClure_9,21,3
David_McClure_9,22,4
David_McClure_9,23,16
David_McClure_9,24,8
David_McClure_9,25,5
David_McClure_9,27,2
David_McClure_9,28,1
David_McClure_9,29,9
David_McClure_9,30,7
David_McClure_9,31,3
David_McClure_9,32,5
David_McClure_9,33,10
David_McClure_9,34,6
David_McClure_9,35,6
David_McClure_9,36,1
David_McClure_9,37,6
DeMarcus_Nelson_5,1,11
DeMarcus_Nelson_5,2,0
DeMarcus_Nelson_5,3,3
DeMarcus_Nelson_5,4,-3
DeMarcus_Nelson_5,5,16
DeMarcus_Nelson_5,6,17
DeMarcus_Nelson_5,7,15
DeMarcus_Nelson_5,8,14
DeMarcus_Nelson_5,9,5
DeMarcus_Nelson_5,10,14
DeMarcus_Nelson_5,11,4
DeMarcus_Nelson_5,12,10
DeMarcus_Nelson_5,13,10
DeMarcus_Nelson_5,14,1
DeMarcus_Nelson_5,15,11
DeMarcus_Nelson_5,16,-1
DeMarcus_Nelson_5,17,5
DeMarcus_Nelson_5,18,7
DeMarcus_Nelson_5,19,2
DeMarcus_Nelson_5,20,18
DeMarcus_Nelson_5,21,7
DeMarcus_Nelson_5,22,0
DeMarcus_Nelson_5,23,10
DeMarcus_Nelson_5,24,8
DeMarcus_Nelson_5,25,-1
DeMarcus_Nelson_5,26,9
DeMarcus_Nelson_5,27,4
DeMarcus_Nelson_5,28,3
DeMarcus_Nelson_5,29,6
DeMarcus_Nelson_5,30,4
DeMarcus_Nelson_5,31,3
DeMarcus_Nelson_5,32,5
DeMarcus_Nelson_5,33,5
DeMarcus_Nelson_6,1,7
DeMarcus_Nelson_6,2,23
DeMarcus_Nelson_6,3,9
DeMarcus_Nelson_6,4,-1
DeMarcus_Nelson_6,14,0
DeMarcus_Nelson_6,15,13
DeMarcus_Nelson_6,19,8
DeMarcus_Nelson_6,20,4
DeMarcus_Nelson_6,21,5
DeMarcus_Nelson_6,22,11
DeMarcus_Nelson_6,23,1
DeMarcus_Nelson_6,24,4
DeMarcus_Nelson_6,25,14
DeMarcus_Nelson_6,26,10
DeMarcus_Nelson_6,27,7
DeMarcus_Nelson_6,28,16
DeMarcus_Nelson_6,29,5
DeMarcus_Nelson_6,30,16
DeMarcus_Nelson_6,31,8
DeMarcus_Nelson_6,32,5
DeMarcus_Nelson_6,33,3
DeMarcus_Nelson_6,34,2
DeMarcus_Nelson_6,35,3
DeMarcus_Nelson_6,36,4
DeMarcus_Nelson_7,1,13
DeMarcus_Nelson_7,2,19
DeMarcus_Nelson_7,3,15
DeMarcus_Nelson_7,4,27
DeMarcus_Nelson_7,5,8
DeMarcus_Nelson_7,6,6
DeMarcus_Nelson_7,7,19
DeMarcus_Nelson_7,8,13
DeMarcus_Nelson_7,9,8
DeMarcus_Nelson_7,10,29
DeMarcus_Nelson_7,11,20
DeMarcus_Nelson_7,12,8
DeMarcus_Nelson_7,13,12
DeMarcus_Nelson_7,14,15
DeMarcus_Nelson_7,15,23
DeMarcus_Nelson_7,16,12
DeMarcus_Nelson_7,17,14
DeMarcus_Nelson_7,18,8
DeMarcus_Nelson_7,19,17
DeMarcus_Nelson_7,20,14
DeMarcus_Nelson_7,21,17
DeMarcus_Nelson_7,22,12
DeMarcus_Nelson_7,23,5
DeMarcus_Nelson_7,24,10
DeMarcus_Nelson_7,25,5
DeMarcus_Nelson_7,26,15
DeMarcus_Nelson_7,27,11
DeMarcus_Nelson_7,28,9
DeMarcus_Nelson_7,29,16
DeMarcus_Nelson_7,30,16
DeMarcus_Nelson_7,31,9
DeMarcus_Nelson_7,32,16
DeMarcus_Nelson_7,33,5
DeMarcus_Nelson_8,1,9
DeMarcus_Nelson_8,2,18
DeMarcus_Nelson_8,3,10
DeMarcus_Nelson_8,4,21
DeMarcus_Nelson_8,5,16
DeMarcus_Nelson_8,6,13
DeMarcus_Nelson_8,7,17
DeMarcus_Nelson_8,8,11
DeMarcus_Nelson_8,9,15
DeMarcus_Nelson_8,10,27
DeMarcus_Nelson_8,11,14
DeMarcus_Nelson_8,12,23
DeMarcus_Nelson_8,13,14
DeMarcus_Nelson_8,14,20
DeMarcus_Nelson_8,15,4
DeMarcus_Nelson_8,16,25
DeMarcus_Nelson_8,17,10
DeMarcus_Nelson_8,18,31
DeMarcus_Nelson_8,19,18
DeMarcus_Nelson_8,20,23
DeMarcus_Nelson_8,21,12
DeMarcus_Nelson_8,22,27
DeMarcus_Nelson_8,23,12
DeMarcus_Nelson_8,24,13
DeMarcus_Nelson_8,25,20
DeMarcus_Nelson_8,26,11
DeMarcus_Nelson_8,27,19
DeMarcus_Nelson_8,28,15
DeMarcus_Nelson_8,29,16
DeMarcus_Nelson_8,30,3
DeMarcus_Nelson_8,31,23
DeMarcus_Nelson_8,32,16
DeMarcus_Nelson_8,33,-2
DeMarcus_Nelson_8,34,-5
Dennis_Ferguson_64,1,1
Dennis_Ferguson_64,2,0
Dennis_Ferguson_64,3,4
Dennis_Ferguson_64,4,1
Dennis_Ferguson_64,5,5
Dennis_Ferguson_64,6,-1
Dennis_Ferguson_64,7,8
Dennis_Ferguson_64,8,-1
Dennis_Ferguson_64,9,0
Dennis_Ferguson_64,10,4
Dennis_Ferguson_64,11,0
Dennis_Ferguson_64,12,4
Dennis_Ferguson_64,13,0
Dennis_Ferguson_64,14,3
Dennis_Ferguson_64,15,14
Dennis_Ferguson_64,16,10
Dennis_Ferguson_64,17,7
Dennis_Ferguson_64,18,10
Dennis_Ferguson_64,19,2
Dennis_Ferguson_64,20,-2
Dennis_Ferguson_64,21,-5
Dennis_Ferguson_64,22,0
Dennis_Ferguson_64,23,8
Dennis_Ferguson_64,24,2
Dennis_Ferguson_64,25,7
Dennis_Ferguson_64,26,3
Dennis_Ferguson_64,27,0
Dennis_Ferguson_64,28,-3
Dennis_Ferguson_64,29,7
Dennis_Ferguson_64,30,10
Dennis_Ferguson_64,31,4
Dennis_Ferguson_65,1,8
Dennis_Ferguson_65,2,1
Dennis_Ferguson_65,3,11
Dennis_Ferguson_65,4,9
Dennis_Ferguson_65,5,0
Dennis_Ferguson_65,6,0
Dennis_Ferguson_65,7,4
Dennis_Ferguson_65,8,1
Dennis_Ferguson_65,9,9
Dennis_Ferguson_65,10,5
Dennis_Ferguson_65,11,10
Dennis_Ferguson_65,12,8
Dennis_Ferguson_65,13,7
Dennis_Ferguson_65,14,-3
Dennis_Ferguson_65,15,3
Dennis_Ferguson_65,16,2
Dennis_Ferguson_65,17,11
Dennis_Ferguson_65,18,12
Dennis_Ferguson_65,19,-2
Dennis_Ferguson_65,20,8
Dennis_Ferguson_65,21,8
Dennis_Ferguson_65,22,-1
Dennis_Ferguson_65,23,3
Dennis_Ferguson_65,24,4
Dennis_Ferguson_65,25,3
Derryck_Thornton_16,1,2
Derryck_Thornton_16,2,6
Derryck_Thornton_16,3,5
Derryck_Thornton_16,4,16
Derryck_Thornton_16,5,10
Derryck_Thornton_16,6,7
Derryck_Thornton_16,7,-5
Derryck_Thornton_16,8,10
Derryck_Thornton_16,9,13
Derryck_Thornton_16,10,16
Derryck_Thornton_16,11,2
Derryck_Thornton_16,12,12
Derryck_Thornton_16,13,20
Derryck_Thornton_16,14,1
Derryck_Thornton_16,15,5
Derryck_Thornton_16,16,3
Derryck_Thornton_16,17,8
Derryck_Thornton_16,18,4
Derryck_Thornton_16,19,6
Derryck_Thornton_16,20,4
Derryck_Thornton_16,21,5
Derryck_Thornton_16,22,15
Derryck_Thornton_16,23,8
Derryck_Thornton_16,24,0
Derryck_Thornton_16,25,8
Derryck_Thornton_16,26,5
Derryck_Thornton_16,27,4
Derryck_Thornton_16,28,4
Derryck_Thornton_16,29,-1
Derryck_Thornton_16,30,6
Derryck_Thornton_16,31,1
Derryck_Thornton_16,32,6
Derryck_Thornton_16,33,6
Derryck_Thornton_16,34,4
Derryck_Thornton_16,35,9
Derryck_Thornton_16,36,0
Dick_DeVenzio_69,1,11
Dick_DeVenzio_69,2,10
Dick_DeVenzio_69,3,16
Dick_DeVenzio_69,4,9
Dick_DeVenzio_69,5,2
Dick_DeVenzio_69,6,-4
Dick_DeVenzio_69,7,15
Dick_DeVenzio_69,8,25
Dick_DeVenzio_69,9,5
Dick_DeVenzio_69,10,16
Dick_DeVenzio_69,11,-7
Dick_DeVenzio_69,12,4
Dick_DeVenzio_69,13,8
Dick_DeVenzio_69,14,13
Dick_DeVenzio_69,15,11
Dick_DeVenzio_69,16,2
Dick_DeVenzio_69,17,3
Dick_DeVenzio_69,18,16
Dick_DeVenzio_69,19,5
Dick_DeVenzio_69,20,14
Dick_DeVenzio_69,21,19
Dick_DeVenzio_69,22,17
Dick_DeVenzio_69,23,24
Dick_DeVenzio_69,24,16
Dick_DeVenzio_69,25,18
Dick_DeVenzio_69,26,20
Dick_DeVenzio_69,27,7
Dick_DeVenzio_69,28,-2
Dick_DeVenzio_70,1,10
Dick_DeVenzio_70,2,3
Dick_DeVenzio_70,3,14
Dick_DeVenzio_70,4,12
Dick_DeVenzio_70,5,4
Dick_DeVenzio_70,6,13
Dick_DeVenzio_70,7,11
Dick_DeVenzio_70,8,17
Dick_DeVenzio_70,12,-2
Dick_DeVenzio_70,13,6
Dick_DeVenzio_70,14,-1
Dick_DeVenzio_70,15,8
Dick_DeVenzio_70,16,7
Dick_DeVenzio_70,17,7
Dick_DeVenzio_70,18,17
Dick_DeVenzio_70,19,6
Dick_DeVenzio_70,20,14
Dick_DeVenzio_70,21,8
Dick_DeVenzio_70,22,8
Dick_DeVenzio_70,23,-9
Dick_DeVenzio_70,24,7
Dick_DeVenzio_70,25,3
Dick_DeVenzio_70,26,5
Dick_DeVenzio_71,1,3
Dick_DeVenzio_71,2,0
Dick_DeVenzio_71,3,3
Dick_DeVenzio_71,4,8
Dick_DeVenzio_71,5,14
Dick_DeVenzio_71,6,7
Dick_DeVenzio_71,7,1
Dick_DeVenzio_71,8,7
Dick_DeVenzio_71,9,13
Dick_DeVenzio_71,10,3
Dick_DeVenzio_71,11,9
Dick_DeVenzio_71,12,5
Dick_DeVenzio_71,13,12
Dick_DeVenzio_71,14,4
Dick_DeVenzio_71,15,8
Dick_DeVenzio_71,16,2
Dick_DeVenzio_71,17,6
Dick_DeVenzio_71,18,5
Dick_DeVenzio_71,19,14
Dick_DeVenzio_71,20,12
Dick_DeVenzio_71,21,6
Dick_DeVenzio_71,22,6
Dick_DeVenzio_71,23,6
Dick_DeVenzio_71,24,-2
Dick_DeVenzio_71,25,13
Dick_DeVenzio_71,26,2
Dick_DeVenzio_71,27,9
Dick_DeVenzio_71,28,6
Dick_DeVenzio_71,29,-1
Dick_DeVenzio_71,30,13
Don_Blackman_70,1,3
Don_Blackman_70,2,17
Don_Blackman_70,3,8
Don_Blackman_70,4,1
Don_Blackman_70,5,6
Don_Blackman_70,6,5
Don_Blackman_70,7,2
Don_Blackman_70,8,5
Don_Blackman_70,9,5
Don_Blackman_70,10,-2
Don_Blackman_70,11,8
Don_Blackman_70,13,-1
Don_Blackman_70,14,17
Don_Blackman_70,15,13
Don_Blackman_70,16,0
Don_Blackman_70,17,12
Don_Blackman_70,18,8
Don_Blackman_70,19,1
Don_Blackman_70,20,3
Don_Blackman_70,21,23
Don_Blackman_70,22,5
Don_Blackman_70,23,9
Don_Blackman_70,24,20
Don_Blackman_70,25,10
Don_Blackman_70,26,11
Don_Miller_58,1,0
Don_Miller_58,2,-1
Don_Miller_58,4,2
Don_Miller_58,5,-1
Don_Miller_58,6,4
Don_Miller_58,7,5
Don_Miller_58,8,7
Don_Miller_58,9,1
Don_Miller_58,10,5
Don_Miller_58,11,-1
Don_Tobin_54,1,0
Don_Tobin_54,2,7
Don_Tobin_54,3,5
Don_Tobin_54,4,3
Don_Tobin_54,5,4
Don_Tobin_54,6,3
Don_Tobin_54,7,-2
Don_Tobin_54,8,-1
Don_Tobin_54,10,4
Don_Tobin_54,12,0
Don_Tobin_54,13,0
Don_Tobin_54,14,6
Don_Tobin_54,16,6
Don_Tobin_54,19,2
Don_Tobin_54,20,6
Don_Tobin_54,21,3
Don_Tobin_54,22,9
Don_Tobin_54,23,3
Don_Tobin_54,24,0
Don_Tobin_54,25,7
Don_Tobin_54,26,3
Don_Tobin_54,27,14
Don_Tobin_54,28,6
Don_Tobin_55,1,19
Don_Tobin_55,2,17
Don_Tobin_55,3,6
Don_Tobin_55,4,8
Don_Tobin_55,5,2
Don_Tobin_55,6,6
Don_Tobin_55,22,7
Don_Tobin_55,23,9
Don_Tobin_55,24,0
Don_Tobin_55,25,12
Don_Tobin_55,26,8
Don_Tobin_55,27,0
Don_Tobin_55,28,30
Doug_McNeely_81,1,0
Doug_McNeely_81,4,0
Doug_McNeely_81,5,0
Doug_McNeely_81,7,4
Doug_McNeely_81,8,1
Doug_McNeely_81,11,0
Doug_McNeely_81,12,3
Doug_McNeely_81,14,1
Doug_McNeely_81,15,2
Doug_McNeely_81,17,0
Doug_McNeely_81,19,-2
Doug_McNeely_81,20,-1
Doug_McNeely_81,24,-2
Doug_McNeely_81,28,2
Doug_McNeely_81,29,0
Doug_McNeely_81,30,4
Doug_McNeely_82,1,8
Doug_McNeely_82,2,-2
Doug_McNeely_82,3,5
Doug_McNeely_82,4,1
Doug_McNeely_82,5,8
Doug_McNeely_82,6,4
Doug_McNeely_82,7,16
Doug_McNeely_82,8,3
Doug_McNeely_82,9,7
Doug_McNeely_82,10,10
Doug_McNeely_82,11,-3
Doug_McNeely_82,12,9
Doug_McNeely_82,13,13
Doug_McNeely_82,14,-3
Doug_McNeely_82,15,11
Doug_McNeely_82,16,10
Doug_McNeely_82,17,2
Doug_McNeely_82,18,10
Doug_McNeely_82,19,10
Doug_McNeely_82,20,9
Doug_McNeely_82,21,-1
Doug_McNeely_82,24,-1
Doug_McNeely_82,25,0
Doug_McNeely_82,26,0
Doug_McNeely_82,27,1
Doug_McNeely_83,1,5
Doug_McNeely_83,2,4
Doug_McNeely_83,3,5
Doug_McNeely_83,4,-1
Doug_McNeely_83,5,-1
Doug_McNeely_83,6,-2
Doug_McNeely_83,7,-1
Doug_McNeely_83,8,5
Doug_McNeely_83,9,1
Doug_McNeely_83,10,5
Doug_McNeely_84,1,7
Doug_McNeely_84,2,3
Doug_McNeely_84,3,4
Doug_McNeely_84,4,3
Doug_McNeely_84,5,-1
Doug_McNeely_84,6,4
Doug_McNeely_84,7,1
Doug_McNeely_84,8,-1
Doug_McNeely_84,9,-2
Doug_McNeely_84,10,1
Doug_McNeely_84,11,6
Doug_McNeely_84,12,3
Doug_McNeely_84,13,12
Doug_McNeely_84,14,2
Doug_McNeely_84,15,8
Doug_McNeely_84,16,2
Doug_McNeely_84,17,10
Doug_McNeely_84,18,-2
Doug_McNeely_84,19,9
Doug_McNeely_84,20,5
Doug_McNeely_84,21,2
Doug_McNeely_84,22,2
Doug_McNeely_84,23,5
Doug_McNeely_84,24,2
Doug_McNeely_84,25,0
Doug_McNeely_84,26,6
Doug_McNeely_84,27,1
Doug_McNeely_84,28,1
Doug_McNeely_84,29,2
Doug_McNeely_84,30,5
Doug_McNeely_84,31,4
Doug_McNeely_84,32,6
Doug_McNeely_84,33,0
Doug_McNeely_84,34,1
Douglas_Kistler_59,1,8
Douglas_Kistler_59,2,13
Douglas_Kistler_59,3,0
Douglas_Kistler_59,4,15
Douglas_Kistler_59,5,30
Douglas_Kistler_59,6,25
Douglas_Kistler_59,7,1
Douglas_Kistler_59,8,11
Douglas_Kistler_59,9,1
Douglas_Kistler_59,10,17
Douglas_Kistler_59,11,4
Douglas_Kistler_59,12,13
Douglas_Kistler_59,13,13
Douglas_Kistler_59,14,15
Douglas_Kistler_59,15,11
Douglas_Kistler_59,16,21
Douglas_Kistler_59,17,16
Douglas_Kistler_59,18,25
Douglas_Kistler_59,19,10
Douglas_Kistler_59,20,4
Douglas_Kistler_59,21,16
Douglas_Kistler_59,22,16
Douglas_Kistler_59,23,1
Douglas_Kistler_59,24,22
Douglas_Kistler_59,25,8
Douglas_Kistler_60,1,12
Douglas_Kistler_60,2,6
Douglas_Kistler_60,3,16
Douglas_Kistler_60,4,6
Douglas_Kistler_60,5,23
Douglas_Kistler_60,6,24
Douglas_Kistler_60,7,2
Douglas_Kistler_60,8,14
Douglas_Kistler_60,9,18
Douglas_Kistler_60,10,10
Douglas_Kistler_60,11,22
Douglas_Kistler_60,12,-1
Douglas_Kistler_60,13,16
Douglas_Kistler_60,14,15
Douglas_Kistler_60,15,17
Douglas_Kistler_60,16,6
Douglas_Kistler_60,17,-1
Douglas_Kistler_60,18,33
Douglas_Kistler_60,19,6
Douglas_Kistler_60,20,25
Douglas_Kistler_60,21,27
Douglas_Kistler_60,22,16
Douglas_Kistler_60,23,26
Douglas_Kistler_60,24,13
Douglas_Kistler_60,25,26
Douglas_Kistler_60,26,32
Douglas_Kistler_60,27,3
Douglas_Kistler_60,28,19
Douglas_Kistler_61,1,26
Douglas_Kistler_61,2,19
Douglas_Kistler_61,3,21
Douglas_Kistler_61,4,20
Douglas_Kistler_61,5,14
Douglas_Kistler_61,6,11
Douglas_Kistler_61,7,7
Douglas_Kistler_61,8,17
Douglas_Kistler_61,9,24
Douglas_Kistler_61,10,4
Douglas_Kistler_61,11,8
Douglas_Kistler_61,12,1
Douglas_Kistler_61,13,17
Douglas_Kistler_61,14,14
Douglas_Kistler_61,15,26
Douglas_Kistler_61,16,34
Douglas_Kistler_61,17,7
Douglas_Kistler_61,18,2
Douglas_Kistler_61,19,24
Douglas_Kistler_61,20,21
Douglas_Kistler_61,21,24
Douglas_Kistler_61,22,5
Douglas_Kistler_61,23,26
Douglas_Kistler_61,24,15
Douglas_Kistler_61,25,24
Douglas_Kistler_61,26,19
Douglas_Kistler_61,27,14
Douglas_Kistler_61,28,2
Edgar_Burch_74,1,10
Edgar_Burch_74,2,16
Edgar_Burch_74,3,-2
Edgar_Burch_74,4,6
Edgar_Burch_74,5,4
Edgar_Burch_74,6,2
Edgar_Burch_74,7,3
Edgar_Burch_74,8,7
Edgar_Burch_74,9,-4
Edgar_Burch_74,10,-2
Edgar_Burch_74,11,0
Edgar_Burch_74,12,5
Edgar_Burch_74,13,-1
Edgar_Burch_74,14,-2
Edgar_Burch_74,15,5
Edgar_Burch_74,16,-1
Edgar_Burch_74,17,17
Edgar_Burch_74,18,2
Edgar_Burch_74,19,9
Edgar_Burch_74,21,-3
Edgar_Burch_74,22,-1
Edgar_Burch_74,26,4
Elliot_Williams_9,1,2
Elliot_Williams_9,2,8
Elliot_Williams_9,3,1
Elliot_Williams_9,4,8
Elliot_Williams_9,5,3
Elliot_Williams_9,6,3
Elliot_Williams_9,7,1
Elliot_Williams_9,8,-1
Elliot_Williams_9,9,-2
Elliot_Williams_9,10,11
Elliot_Williams_9,11,-3
Elliot_Williams_9,12,9
Elliot_Williams_9,13,1
Elliot_Williams_9,14,0
Elliot_Williams_9,15,0
Elliot_Williams_9,16,0
Elliot_Williams_9,17,2
Elliot_Williams_9,19,7
Elliot_Williams_9,20,-2
Elliot_Williams_9,21,4
Elliot_Williams_9,22,-1
Elliot_Williams_9,23,0
Elliot_Williams_9,26,9
Elliot_Williams_9,27,11
Elliot_Williams_9,28,19
Elliot_Williams_9,29,5
Elliot_Williams_9,30,13
Elliot_Williams_9,31,4
Elliot_Williams_9,32,8
Elliot_Williams_9,33,2
Elliot_Williams_9,34,-1
Elliot_Williams_9,35,14
Elliot_Williams_9,36,3
Elliot_Williams_9,37,5
Elton_Brand_98,1,19
Elton_Brand_98,2,18
Elton_Brand_98,3,24
Elton_Brand_98,4,18
Elton_Brand_98,5,23
Elton_Brand_98,6,26
Elton_Brand_98,7,27
Elton_Brand_98,8,2
Elton_Brand_98,9,20
Elton_Brand_98,10,22
Elton_Brand_98,11,24
Elton_Brand_98,27,14
Elton_Brand_98,28,4
Elton_Brand_98,29,15
Elton_Brand_98,30,5
Elton_Brand_98,31,14
Elton_Brand_98,32,14
Elton_Brand_98,33,14
Elton_Brand_98,34,13
Elton_Brand_98,35,30
Elton_Brand_98,36,2
Elton_Brand_99,1,30
Elton_Brand_99,2,22
Elton_Brand_99,3,31
Elton_Brand_99,4,16
Elton_Brand_99,5,36
Elton_Brand_99,6,14
Elton_Brand_99,7,6
Elton_Brand_99,8,27
Elton_Brand_99,9,17
Elton_Brand_99,10,18
Elton_Brand_99,11,26
Elton_Brand_99,12,26
Elton_Brand_99,13,31
Elton_Brand_99,14,28
Elton_Brand_99,15,25
Elton_Brand_99,16,38
Elton_Brand_99,17,15
Elton_Brand_99,18,38
Elton_Brand_99,19,26
Elton_Brand_99,20,30
Elton_Brand_99,21,13
Elton_Brand_99,22,20
Elton_Brand_99,23,20
Elton_Brand_99,24,23
Elton_Brand_99,25,22
Elton_Brand_99,26,19
Elton_Brand_99,27,31
Elton_Brand_99,28,24
Elton_Brand_99,29,32
Elton_Brand_99,30,24
Elton_Brand_99,31,21
Elton_Brand_99,32,27
Elton_Brand_99,33,35
Elton_Brand_99,34,25
Elton_Brand_99,35,18
Elton_Brand_99,36,22
Elton_Brand_99,37,24
Elton_Brand_99,38,28
Elton_Brand_99,39,23
Eric_Boateng_6,1,12
Eric_Boateng_6,2,0
Eric_Boateng_6,3,3
Eric_Boateng_6,5,0
Eric_Boateng_6,6,0
Eric_Boateng_6,7,0
Eric_Boateng_6,8,1
Eric_Boateng_6,9,2
Eric_Boateng_6,10,-1
Eric_Boateng_6,11,4
Eric_Boateng_6,12,1
Eric_Boateng_6,14,-1
Eric_Boateng_6,19,0
Eric_Boateng_6,25,2
Eric_Boateng_6,28,0
Eric_Boateng_6,29,0
Eric_Boateng_6,30,0
Eric_Boateng_6,32,-1
Eric_Boateng_6,33,0
Eric_Boateng_6,35,0
Erik_Meek_92,1,10
Erik_Meek_92,2,5
Erik_Meek_92,3,2
Erik_Meek_92,4,4
Erik_Meek_92,5,1
Erik_Meek_92,6,12
Erik_Meek_92,8,2
Erik_Meek_92,9,2
Erik_Meek_92,10,-1
Erik_Meek_92,11,4
Erik_Meek_92,12,0
Erik_Meek_92,13,2
Erik_Meek_92,14,0
Erik_Meek_92,15,6
Erik_Meek_92,17,-1
Erik_Meek_92,20,0
Erik_Meek_92,22,0
Erik_Meek_92,24,-1
Erik_Meek_92,25,0
Erik_Meek_92,26,8
Erik_Meek_92,29,2
Erik_Meek_92,30,1
Erik_Meek_92,31,6
Erik_Meek_92,33,1
Erik_Meek_93,1,4
Erik_Meek_93,2,1
Erik_Meek_93,3,11
Erik_Meek_93,4,0
Erik_Meek_93,5,1
Erik_Meek_93,6,9
Erik_Meek_93,7,5
Erik_Meek_93,8,32
Erik_Meek_93,9,3
Erik_Meek_93,10,2
Erik_Meek_93,11,6
Erik_Meek_93,12,7
Erik_Meek_93,13,0
Erik_Meek_93,14,4
Erik_Meek_93,15,3
Erik_Meek_93,16,2
Erik_Meek_93,17,15
Erik_Meek_93,18,0
Erik_Meek_93,19,4
Erik_Meek_93,20,-2
Erik_Meek_93,21,0
Erik_Meek_93,22,2
Erik_Meek_93,23,1
Erik_Meek_93,24,-1
Erik_Meek_93,25,0
Erik_Meek_93,26,9
Erik_Meek_93,27,1
Erik_Meek_93,28,12
Erik_Meek_93,29,8
Erik_Meek_93,30,0
Erik_Meek_93,31,12
Erik_Meek_93,32,5
Erik_Meek_94,1,0
Erik_Meek_94,2,4
Erik_Meek_94,3,13
Erik_Meek_94,4,8
Erik_Meek_94,5,10
Erik_Meek_94,6,2
Erik_Meek_94,7,12
Erik_Meek_94,8,7
Erik_Meek_94,9,3
Erik_Meek_94,10,7
Erik_Meek_94,11,5
Erik_Meek_94,12,0
Erik_Meek_94,13,3
Erik_Meek_94,14,8
Erik_Meek_94,15,3
Erik_Meek_94,16,7
Erik_Meek_94,17,11
Erik_Meek_94,18,1
Erik_Meek_94,19,20
Erik_Meek_94,20,6
Erik_Meek_94,21,6
Erik_Meek_94,22,9
Erik_Meek_94,23,4
Erik_Meek_94,24,7
Erik_Meek_94,25,5
Erik_Meek_94,26,18
Erik_Meek_94,27,8
Erik_Meek_94,28,3
Erik_Meek_94,29,10
Erik_Meek_94,30,-1
Erik_Meek_94,31,8
Erik_Meek_94,32,3
Erik_Meek_94,33,3
Erik_Meek_94,34,8
Erik_Meek_95,1,25
Erik_Meek_95,2,24
Erik_Meek_95,3,12
Erik_Meek_95,4,9
Erik_Meek_95,5,21
Erik_Meek_95,6,16
Erik_Meek_95,7,15
Erik_Meek_95,8,3
Erik_Meek_95,9,11
Erik_Meek_95,10,23
Erik_Meek_95,11,22
Erik_Meek_95,12,9
Erik_Meek_95,13,18
Erik_Meek_95,14,10
Erik_Meek_95,15,18
Erik_Meek_95,16,13
Erik_Meek_95,17,8
Erik_Meek_95,18,24
Erik_Meek_95,19,18
Erik_Meek_95,20,17
Erik_Meek_95,21,2
Erik_Meek_95,22,25
Erik_Meek_95,23,13
Erik_Meek_95,24,15
Erik_Meek_95,25,22
Erik_Meek_95,26,12
Erik_Meek_95,27,14
Erik_Meek_95,28,10
Erik_Meek_95,29,22
Erik_Meek_95,30,12
Erik_Meek_95,31,24
Eugene_Banks_78,1,16
Eugene_Banks_78,2,28
Eugene_Banks_78,3,8
Eugene_Banks_78,4,13
Eugene_Banks_78,5,13
Eugene_Banks_78,6,15
Eugene_Banks_78,7,27
Eugene_Banks_78,8,3
Eugene_Banks_78,9,27
Eugene_Banks_78,10,14
Eugene_Banks_78,11,14
Eugene_Banks_78,12,7
Eugene_Banks_78,13,32
Eugene_Banks_78,14,24
Eugene_Banks_78,15,10
Eugene_Banks_78,16,30
Eugene_Banks_78,17,22
Eugene_Banks_78,18,15
Eugene_Banks_78,19,41
Eugene_Banks_78,20,22
Eugene_Banks_78,21,23
Eugene_Banks_78,22,8
Eugene_Banks_78,23,21
Eugene_Banks_78,24,10
Eugene_Banks_78,25,12
Eugene_Banks_78,26,28
Eugene_Banks_78,27,23
Eugene_Banks_78,28,21
Eugene_Banks_78,29,28
Eugene_Banks_78,30,12
Eugene_Banks_78,31,24
Eugene_Banks_78,32,29
Eugene_Banks_78,33,23
Eugene_Banks_78,34,21
Eugene_Banks_79,1,8
Eugene_Banks_79,2,19
Eugene_Banks_79,3,15
Eugene_Banks_79,4,17
Eugene_Banks_79,5,38
Eugene_Banks_79,6,14
Eugene_Banks_79,7,24
Eugene_Banks_79,8,8
Eugene_Banks_79,9,26
Eugene_Banks_79,10,12
Eugene_Banks_79,11,31
Eugene_Banks_79,12,16
Eugene_Banks_79,13,15
Eugene_Banks_79,14,14
Eugene_Banks_79,15,12
Eugene_Banks_79,16,16
Eugene_Banks_79,17,28
Eugene_Banks_79,18,16
Eugene_Banks_79,19,11
Eugene_Banks_79,20,21
Eugene_Banks_79,21,25
Eugene_Banks_79,22,14
Eugene_Banks_79,23,20
Eugene_Banks_79,24,31
Eugene_Banks_79,25,9
Eugene_Banks_79,26,7
